,id,name,location.city,location.lat,location.lng,category.id,category.name
333,577d6eb5498ee26c2f1e1b03,FIT STAR Fitnessstudio München-Perlach,München,48.0994924699488,11.644963324069977,4bf58dd8d48988d175941735,Gym / Fitness Center
334,577d9a62cd10ab7f3a123db8,FIT STAR Fitnessstudio München-Laim,München,48.143752515996006,11.49881511926651,4bf58dd8d48988d175941735,Gym / Fitness Center
335,583f375b4f417a56aeae1baa,"Fitness & Wellness (inside Mandarin Oriental, Munich)",München,48.13725883623272,11.580872097965766,4bf58dd8d48988d175941735,Gym / Fitness Center
336,5856689e33a2455423ebfe5f,FitX Fitnessstudio,München,48.09683917161173,11.645914767287357,4bf58dd8d48988d175941735,Gym / Fitness Center
337,585af4348190793ef723365a,Personal Training Tarek Ayad,München,48.130353,11.576047,4bf58dd8d48988d175941735,Gym / Fitness Center
338,5889d26bd702824baec7ff0b,Tai Ji Quan & Qi Gong Andreas W Friedrich,München,48.13899,11.49123,4bf58dd8d48988d176941735,Gym
339,58905cedd6fe907acea72021,Innside München Parkstadt Schwabing Gym,München,48.177194,11.592955,4bf58dd8d48988d176941735,Gym
340,5890b912d6fe907ace4b484d,Boxclan Personal Training,München,48.16165217799409,11.588623523712158,4bf58dd8d48988d175941735,Gym / Fitness Center
341,58937dbd6cda1c3ed258042f,Brainlab Gym,München,48.138657,11.689602,4bf58dd8d48988d175941735,Gym / Fitness Center
342,58aab61326a4075f5fcc835b,Pullman Munich Fitness Centre,München,48.173091,11.594247,4bf58dd8d48988d175941735,Gym / Fitness Center
343,58b7b14098f8aa4b3981d3f1,Westpark Running Track,München,48.122919,11.521054,4bf58dd8d48988d176941735,Gym
344,58ca9523d25ded7692041ec5,Bodystreet München in der Au,München,48.127186,11.581967,4bf58dd8d48988d175941735,Gym / Fitness Center
345,58ceee11e03e577a14ced7ed,Friends Gym,München,48.144989,11.519703,4bf58dd8d48988d175941735,Gym / Fitness Center
346,58e2b6b537318110eba90f7a,Training by Ivera,München,48.13722853,11.6160251,4bf58dd8d48988d175941735,Gym / Fitness Center
347,58e3bac6a4367c1883329895,Body Street,Puchheim,48.175375,11.359345,4bf58dd8d48988d176941735,Gym
348,58f0d12f588e360d809e1f30,Kontur Fitness,München,48.14929,11.61567,4bf58dd8d48988d175941735,Gym / Fitness Center
349,58f0f9c00868a239e64ff8e5,ARE YOU FIT München Trudering,München,48.123590699499445,11.667547523975372,4bf58dd8d48988d175941735,Gym / Fitness Center
350,58fce0078b98fd3b7ed22280,Arcona living Gym,München,48.15196,11.537618,4bf58dd8d48988d176941735,Gym
351,590090afa879210ea711bd00,CrossFit Munich,München,48.18636421385976,11.608873912241556,4bf58dd8d48988d175941735,Gym / Fitness Center
352,59156e0703132051331c82e0,FITrate,München,48.120321,11.547512,52f2ab2ebcbc57f1066b8b48,Gymnastics Gym
